StockCode,Description,Daily_Demand,Annual_Demand,Avg_Price,EOQ,Safety_Stock,Reorder_Point,Total_Revenue
22414,DOORMAT NEIGHBOURHOOD WITCH ,1.7268211920529801,630.2897350993377,7.789291338582677,201.0,167.0,179.0,5709.31
22498,WOODEN REGATTA BUNTING,1.640728476821192,598.865894039735,5.943243243243243,224.0,39.0,50.0,5704.45
22130,PARTY CONE CHRISTMAS DECORATION ,11.417218543046358,4167.284768211921,0.8468032786885246,1569.0,96.0,176.0,5704.04
23113,PANTRY CHOPPING BOARD,1.8841059602649006,687.6986754966887,4.92,264.0,513.0,526.0,5695.860000000001
79323W,WHITE CHERRY LIGHTS,1.5927152317880795,581.341059602649,6.431632653061224,213.0,70.0,81.0,5687.5
23296,SET OF 6 TEA TIME BAKING CASES,8.074503311258278,2947.193708609271,1.2395975232198142,1090.0,149.0,206.0,5684.650000000001
21918,SET 12 KIDS COLOUR  CHALK STICKS,23.387417218543046,8536.407284768211,0.4226351351351351,3178.0,286.0,450.0,5681.2
22849,BREAD BIN DINER STYLE MINT,0.6109271523178808,222.98841059602648,16.28795918367347,83.0,13.0,17.0,5676.3099999999995
20751,FUNKY WASHING UP GLOVES ASSORTED,4.529801324503311,1653.3774834437086,2.096177156177156,628.0,36.0,68.0,5652.120000000001
22781,GUMBALL MAGAZINE RACK,1.271523178807947,464.10596026490066,7.659424778761061,174.0,17.0,26.0,5633.54
23204,CHARLOTTE BAG APPLES DESIGN,11.653973509933774,4253.700331125828,0.8429976580796252,1588.0,130.0,212.0,5632.15
21625,VINTAGE UNION JACK APRON,1.3874172185430464,506.407284768212,6.962874493927126,191.0,39.0,49.0,5630.64
85174,S/4 CACTI CANDLES,2.122516556291391,774.7185430463577,4.920632911392405,281.0,35.0,50.0,5606.82
22045,SPACEBOY GIFT WRAP,22.58609271523179,8243.923841059603,0.4188235294117647,3137.0,150.0,308.0,5603.64
22971,QUEENS GUARD COFFEE MUG,3.915562913907285,1429.180463576159,2.5219574468085106,532.0,81.0,108.0,5603.570000000001
22311,OFFICE MUG WARMER BLACK+SILVER ,3.206953642384106,1170.5380794701987,3.386041666666667,416.0,115.0,137.0,5576.95
23311,VINTAGE CHRISTMAS STOCKING ,3.640728476821192,1328.8658940397352,2.545246478873239,511.0,27.0,52.0,5564.25
22364,GLASS JAR DIGESTIVE BISCUITS,3.134105960264901,1143.9486754966888,2.955044247787611,440.0,205.0,227.0,5556.55
21988,PACK OF 6 SKULL PAPER PLATES,12.663907284768213,4622.326158940397,0.8382681564245809,1660.0,283.0,372.0,5544.05
22855,FINE WICKER HEART ,7.635761589403973,2787.05298013245,1.2380571428571427,1061.0,55.0,108.0,5541.56
22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,3.577814569536424,1305.9023178807947,2.8487265917602995,479.0,74.0,99.0,5532.55
23312,VINTAGE CHRISTMAS GIFT SACK,2.2582781456953644,824.271523178808,4.139847715736041,316.0,55.0,71.0,5523.0
22841,ROUND CAKE TIN VINTAGE GREEN,1.1986754966887416,437.5165562913907,7.9456028368794325,166.0,16.0,24.0,5501.08
22348,TEA BAG PLATE RED SPOTTY ,11.367549668874172,4149.1556291390725,0.8450584795321637,1567.0,201.0,281.0,5496.02
21561,DINOSAUR LUNCH BOX WITH CUTLERY,3.8410596026490067,1401.9867549668875,2.5487826086956518,524.0,53.0,80.0,5493.93
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,2.5149006622516556,917.9387417218543,3.7723376623376628,349.0,113.0,131.0,5473.05
22331,WOODLAND PARTY BAG + STICKER SET,5.728476821192053,2090.8940397350993,1.6479369627507163,796.0,71.0,111.0,5456.36
22065,CHRISTMAS PUDDING TRINKET POT ,13.670529801324504,4989.7433774834435,1.0287896253602307,1557.0,329.0,425.0,5453.99
20979,36 PENCILS TUBE RED RETROSPOT,7.47682119205298,2729.0397350993376,1.2451898734177216,1047.0,90.0,142.0,5450.4400000000005
16161P,WRAP ENGLISH ROSE ,21.850993377483444,7975.612582781458,0.41895454545454547,3085.0,131.0,284.0,5435.4
22148,EASTER CRAFT 4 CHICKS ,4.956953642384106,1809.288079470199,1.9234939759036145,686.0,91.0,126.0,5430.3
21110,LARGE CAKE TOWEL PINK SPOTS,2.0711920529801326,755.9850993377485,6.289055793991416,245.0,44.0,58.0,5426.45
21703,BAG 125g SWIRLY MARBLES,23.65728476821192,8634.90894039735,0.4216523605150214,3200.0,359.0,525.0,5416.09
23118,PARISIENNE JEWELLERY DRAWER ,1.2665562913907285,462.2930463576159,7.4600888888888885,176.0,31.0,40.0,5399.02
21749,LARGE RED SPOT WINDMILL,4.791390728476821,1748.8576158940396,2.048529411764706,653.0,989.0,1023.0,5390.4
23135,SMALL ZINC HEART WALL ORGANISER,2.5463576158940397,929.4205298013245,5.191190476190476,299.0,390.0,408.0,5378.8
23169,CLASSIC GLASS COOKIE JAR,2.205298013245033,804.933774834437,4.114658634538153,313.0,25.0,40.0,5350.2
22848,BREAD BIN DINER STYLE PINK,0.5794701986754967,211.5066225165563,16.194076923076924,81.0,15.0,19.0,5339.95
21768,WALL MOUNTED VINTAGE ORGANISER,0.7400662251655629,270.12417218543044,14.721129032258064,96.0,79.0,84.0,5339.79
21207,SKULL AND CROSSBONES  GARLAND ,5.76158940397351,2102.980132450331,1.6312206572769952,803.0,208.0,248.0,5337.2
37495,FAIRY CAKE BIRTHDAY CANDLE SET,2.4834437086092715,906.4569536423841,3.722318339100346,349.0,29.0,46.0,5337.0
22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,20.165562913907284,7360.430463576158,0.5445114942528735,2600.0,118.0,259.0,5333.28
22168,ORGANISER WOOD ANTIQUE WHITE ,1.0629139072847682,387.9635761589404,8.479801324503311,151.0,19.0,26.0,5323.8
22575,METAL MERRY CHRISTMAS WREATH,4.647350993377484,1696.2831125827815,1.9442122186495177,660.0,66.0,99.0,5321.849999999999
23531,WALL ART BIG LOVE ,1.5894039735099337,580.1324503311258,6.744897959183674,207.0,115.0,126.0,5319.36
21242,RED RETROSPOT PLATE ,5.529801324503311,2018.3774834437086,1.6768131868131868,776.0,89.0,128.0,5310.5199999999995
21432,SET OF 3 CASES WOODLAND DESIGN,1.5347682119205297,560.1903973509933,5.895414847161572,218.0,27.0,38.0,5298.650000000001
22072,RED RETROSPOT TEA CUP AND SAUCER ,2.584437086092715,943.319536423841,3.6098070739549843,361.0,22.0,40.0,5295.57
22746,POPPY'S PLAYHOUSE LIVINGROOM ,4.2864238410596025,1564.544701986755,2.1136695278969957,608.0,67.0,97.0,5292.02
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,4.362582781456954,1592.3427152317881,2.13141975308642,611.0,91.0,122.0,5288.740000000001
22060,LARGE CAKE STAND HANGING HEARTS,1.1821192052980132,431.47350993377484,8.687260273972603,158.0,46.0,54.0,5285.22
21667,GLASS CAKE COVER AND PLATE,0.5447019867549668,198.81622516556288,16.595390070921983,77.0,9.0,13.0,5272.549999999999
22341,LOVE GARLAND PAINTED ZINC ,5.516556291390729,2013.543046357616,1.689432624113475,772.0,359.0,398.0,5252.599999999999
23583,LUNCH BAG PAISLEY PARK  ,5.4718543046357615,1997.226821192053,1.6447540983606557,779.0,99.0,137.0,5251.25
72756,FAIRY CAKE CANDLES,6.3592715231788075,2321.1341059602646,1.4707999999999999,888.0,428.0,473.0,5230.61
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,4.163907284768212,1519.8261589403974,2.0968274111675127,602.0,32.0,61.0,5215.5
22437,SET OF 9 BLACK SKULL BALLOONS,10.483443708609272,3826.456953642384,0.8482191780821917,1502.0,198.0,271.0,5197.6
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,5.412251655629139,1975.4718543046356,1.6541509433962263,773.0,75.0,113.0,5197.17
22854,CREAM SWEETHEART EGG HOLDER,1.8096026490066226,660.5049668874173,4.917889908256881,259.0,36.0,49.0,5177.95
22282,12 EGG HOUSE PAINTED WOOD,0.7864238410596026,287.04470198675494,12.688881118881119,106.0,58.0,64.0,5176.67
21491,SET OF THREE VINTAGE GIFT WRAPS,4.680463576158941,1708.3692052980134,1.925892857142857,666.0,81.0,114.0,5167.049999999999
22460,EMBOSSED GLASS TEALIGHT HOLDER,7.051324503311259,2573.7334437086092,1.2678275862068966,1007.0,86.0,135.0,5162.34
21934,SKULL SHOULDER BAG,5.394039735099338,1968.8245033112585,1.6303468208092486,777.0,67.0,105.0,5155.7
22899,CHILDREN'S APRON DOLLY GIRL ,4.248344370860927,1550.6456953642385,2.117251461988304,605.0,57.0,87.0,5150.78
20676,RED SPOTTY BOWL,7.256622516556291,2648.667218543046,1.2373699421965318,1035.0,83.0,134.0,5145.87
79067,CORONA MEXICAN TRAY,2.4072847682119205,878.658940397351,3.724007220216606,343.0,36.0,53.0,5143.7
23133,LARGE IVORY HEART WALL ORGANISER,1.2566225165562914,458.6672185430464,7.992164179104478,169.0,70.0,79.0,5142.91
22564,ALPHABET STENCIL CRAFT,7.493377483443709,2735.082781456954,1.251884984025559,1045.0,223.0,275.0,5137.01
22660,DOORMAT I LOVE LONDON,1.3758278145695364,502.17715231788077,7.5822972972972975,182.0,88.0,98.0,5136.67
22670,FRENCH WC SIGN BLUE METAL,7.091059602649007,2588.2367549668875,1.258913043478261,1014.0,240.0,290.0,5136.36
84832,ZINC WILLIE WINKIE  CANDLE STICK,10.208609271523178,3726.14238410596,0.8577483443708609,1474.0,70.0,141.0,5127.219999999999
21587,COSY HOUR GIANT TUBE MATCHES,3.3990066225165565,1240.637417218543,2.5415413533834585,494.0,35.0,59.0,5127.15
22333,RETRO SPORT PARTY BAG + STICKER SET,5.5281456953642385,2017.773178807947,1.639041095890411,785.0,220.0,259.0,5122.15
23158,SET OF 5 LUCKY CAT MAGNETS ,4.198675496688741,1532.5165562913905,2.167593582887701,595.0,94.0,123.0,5117.32
21498,RED SPOTS  WRAP ,20.943708609271525,7644.453642384106,0.41711911357340714,3027.0,189.0,336.0,5105.0
21078,SET/20 STRAWBERRY PAPER NAPKINS ,10.82615894039735,3951.548013245033,0.844029304029304,1530.0,88.0,164.0,5097.7699999999995
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,10.92384105960265,3987.201986754967,0.8418029739776951,1539.0,132.0,208.0,5096.74
21900,"KEY FOB , SHED",13.299668874172186,4854.3791390728475,0.6635928143712575,1912.0,151.0,244.0,5094.29
22763,KEY CABINET MA CAMPAGNE,1.0678807947019868,389.77649006622516,9.886806722689075,140.0,163.0,170.0,5089.59
85232B,SET OF 3 BABUSHKA STACKING TINS,1.7384105960264902,634.5198675496689,4.930141843971631,254.0,126.0,138.0,5085.5
21154,RED RETROSPOT OVEN GLOVE ,7.19205298013245,2625.099337748344,1.2824147727272728,1012.0,143.0,193.0,5083.88
21452,TOADSTOOL MONEY BOX,2.9188741721854305,1065.3890728476822,2.9428994082840236,425.0,33.0,53.0,5083.250000000001
22483,RED GINGHAM TEDDY BEAR ,3.0,1095.0,2.9489403973509933,431.0,50.0,71.0,5080.68
79029,GLASS HONEYPOT WASP CATCHER,4.716887417218543,1721.6639072847681,1.9288590604026845,668.0,108.0,141.0,5073.15
84971S,SMALL HEART FLOWERS HOOK ,10.274834437086092,3750.3145695364237,0.8506927710843374,1485.0,126.0,198.0,5053.259999999999
22117,METAL SIGN HER DINNER IS SERVED ,2.8543046357615895,1041.8211920529802,2.881377551020408,425.0,189.0,209.0,5051.6
23157,SET OF 6 NATIVITY MAGNETS ,4.188741721854305,1528.890728476821,2.150794701986755,596.0,151.0,180.0,5031.55
23177,TREASURE ISLAND BOOK BOX,4.0198675496688745,1467.2516556291391,2.241705069124424,572.0,193.0,221.0,5029.8
22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",1.2963576158940397,473.1705298013245,11.117265625,146.0,78.0,87.0,5020.41
21242,RED SPOTTY PLATE ,5.190397350993377,1894.4950331125829,1.67834008097166,751.0,96.0,132.0,5015.91
46000S,POLYESTER FILLER PAD 40x40cm,5.7135761589403975,2085.4552980132453,1.45,848.0,48.0,88.0,5003.95
22595,CHRISTMAS GINGHAM HEART,10.140728476821192,3701.365894039735,0.8458333333333332,1479.0,123.0,194.0,5000.33
20975,12 PENCILS SMALL TUBE RED SPOTTY,13.240066225165563,4832.62417218543,0.6487499999999999,1930.0,272.0,365.0,4998.05
35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,2.793046357615894,1019.4619205298013,3.002439024390244,412.0,39.0,59.0,4995.85
21872,GLAMOROUS  MUG,8.331125827814569,3040.860927152318,1.2818118466898956,1089.0,285.0,343.0,4993.0
23132,SMALL IVORY HEART WALL ORGANISER,1.6688741721854305,609.1390728476822,5.735531914893618,230.0,84.0,96.0,4989.08
22951,60 CAKE CASES DOLLY GIRL DESIGN,16.071192052980134,5865.985099337749,0.5584231536926149,2292.0,176.0,288.0,4983.61
22845,VINTAGE CREAM CAT FOOD CONTAINER,1.3758278145695364,502.17715231788077,6.363875432525951,199.0,23.0,33.0,4976.139999999999
22687,DOORMAT CHRISTMAS VILLAGE,1.3857615894039734,505.8029801324503,8.035929203539823,177.0,184.0,194.0,4966.929999999999
40016,CHINESE DRAGON PAPER LANTERNS,25.332781456953644,9246.46523178808,0.44355329949238576,3228.0,651.0,828.0,4961.12
21730,GLASS STAR FROSTED T-LIGHT HOLDER,1.7334437086092715,632.7069536423841,4.919198473282443,254.0,17.0,29.0,4952.09
22030,SWALLOWS GREETING CARD,20.43046357615894,7457.119205298012,0.4184072249589491,2985.0,215.0,358.0,4948.05
22443,GROW YOUR OWN HERBS SET OF 3,1.0728476821192052,391.5894039735099,7.914058577405858,157.0,18.0,26.0,4945.4400000000005
21749,LARGE RED RETROSPOT WINDMILL,4.23841059602649,1547.019867549669,2.076519337016575,610.0,166.0,196.0,4941.0
35004B,SET OF 3 BLACK FLYING DUCKS,2.033112582781457,742.0860927152318,4.660743801652893,282.0,50.0,64.0,4937.8
21528,DAIRY MAID TRADITIONAL TEAPOT ,1.3758278145695364,502.17715231788077,6.866511627906976,191.0,64.0,74.0,4937.650000000001
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,4.142384105960265,1511.970198675497,2.1045578231292517,599.0,74.0,103.0,4935.76
22898,CHILDRENS APRON APPLES DESIGN,4.347682119205298,1586.9039735099336,1.9465811965811965,638.0,47.0,77.0,4934.6
22737,RIBBON REEL CHRISTMAS PRESENT ,4.9635761589403975,1811.705298013245,1.6909326424870466,732.0,50.0,85.0,4925.54
23154,SET OF 4 JAM JAR MAGNETS,4.041390728476821,1475.1076158940396,2.0809589041095893,595.0,85.0,113.0,4922.01
23556,LANDMARK FRAME COVENT GARDEN ,0.7201986754966887,262.8725165562914,12.38076923076923,103.0,181.0,186.0,4912.05
21069,VINTAGE BILLBOARD TEA MUG,8.114238410596027,2961.69701986755,1.232707182320442,1096.0,454.0,511.0,4909.400000000001
22335,HEART DECORATION PAINTED ZINC ,13.301324503311259,4854.983443708609,0.6508571428571429,1931.0,221.0,314.0,4895.1
23310,BUBBLEGUM RING ASSORTED,19.68708609271523,7185.786423841059,0.4292523364485981,2893.0,278.0,416.0,4894.83
22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,4.874172185430464,1779.0728476821191,1.6994300518134715,723.0,49.0,83.0,4893.84
22632,HAND WARMER RED POLKA DOT,4.291390728476821,1566.3576158940396,1.9858695652173914,628.0,1283.0,1313.0,4876.2
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,2.890728476821192,1055.1158940397352,2.92979797979798,424.0,85.0,105.0,4872.3
22894,TABLECLOTH RED APPLES DESIGN ,0.8956953642384106,326.92880794701983,9.242285714285714,133.0,23.0,29.0,4861.95
21155,RED SPOTTY PEG BAG,4.240066225165563,1547.6241721854306,2.0435714285714286,615.0,99.0,129.0,4858.62
23543,WALL ART KEEP CALM ,1.586092715231788,578.9238410596026,7.835921052631579,192.0,349.0,360.0,4853.5
22378,WALL TIDY RETROSPOT ,5.043046357615894,1840.711920529801,1.9972664359861594,679.0,100.0,135.0,4850.66
22196,SMALL HEART MEASURING SPOONS,9.55794701986755,3488.650662251656,0.8579863481228669,1426.0,71.0,138.0,4850.5
85132C,CHARLIE AND LOLA FIGURES TINS,3.1771523178807946,1159.66059602649,3.81453125,390.0,50.0,72.0,4843.53
22186,RED STAR CARD HOLDER,3.152317880794702,1150.5960264900664,2.6754736842105262,464.0,37.0,59.0,4840.84
22842,BISCUIT TIN VINTAGE RED,1.259933774834437,459.8758278145695,6.659859154929578,186.0,25.0,34.0,4837.55
22534,MAGIC DRAWING SLATE SPACEBOY ,19.83609271523179,7240.173841059603,0.41773584905660377,2944.0,194.0,333.0,4833.3
21832,CHOCOLATE CALCULATOR,4.958609271523179,1809.8923841059604,1.6823076923076923,733.0,94.0,129.0,4833.23
84937,KASHMIR FOLKART TUMBLERS,4.1158940397351,1502.3013245033114,2.0901204819277113,599.0,330.0,359.0,4827.82
22595,GINGHAM HEART DECORATION,9.852649006622517,3596.216887417219,0.86,1446.0,410.0,479.0,4817.33
22156,HEART DECORATION WITH PEARLS ,9.46523178807947,3454.809602649006,0.8554800936768149,1421.0,72.0,138.0,4816.42
23109,PACK OF SIX LED TEA LIGHTS,2.839403973509934,1036.382450331126,2.913728813559322,422.0,67.0,87.0,4808.55
23126,FELTCRAFT GIRL AMELIE KIT,1.6258278145695364,593.4271523178808,5.022217898832685,243.0,18.0,29.0,4799.38
23263,SET OF 3 WOODEN HEART DECORATIONS,6.153973509933775,2246.2003311258277,1.3180143540669855,923.0,43.0,86.0,4791.58
23162,REGENCY TEA STRAINER,2.2549668874172184,823.0629139072847,3.7471830985915493,331.0,59.0,75.0,4789.24
21700,BIG DOUGHNUT FRIDGE MAGNETS,9.4817880794702,3460.852649006623,0.8460365853658537,1430.0,98.0,164.0,4786.83
22610,PENS ASSORTED FUNNY FACE,20.149006622516556,7354.387417218542,0.3729017857142857,3140.0,397.0,538.0,4764.98
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,3.774834437086093,1377.814569536424,2.785457142857143,497.0,67.0,93.0,4745.26
23555,LANDMARK FRAME NOTTING HILL ,0.6937086092715232,253.203642384106,12.405102040816328,101.0,186.0,191.0,4730.65
23554,LANDMARK FRAME OXFORD STREET,0.6937086092715232,253.203642384106,12.385185185185184,101.0,177.0,182.0,4730.65
22433,WATERING CAN GREEN DINOSAUR,4.341059602649007,1584.4867549668875,1.9389714285714286,639.0,60.0,90.0,4728.62
22180,RETRO SPOT LAMP,0.8112582781456954,296.10927152317885,9.876271186440677,122.0,12.0,18.0,4718.9
22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",5.1009933774834435,1861.862582781457,1.634507042253521,755.0,218.0,254.0,4718.849999999999
22906,12 MESSAGE CARDS WITH ENVELOPES,4.900662251655629,1788.7417218543046,1.642876712328767,738.0,55.0,89.0,4716.0
84508A,CAMOUFLAGE DESIGN TEDDY,3.6771523178807946,1342.16059602649,2.4483870967741934,524.0,305.0,331.0,4714.950000000001
85061W,WHITE JEWELLED HEART DECORATION,9.698675496688741,3540.0165562913908,0.8508720930232557,1442.0,178.0,246.0,4714.5199999999995
21588,RETROSPOT GIANT TUBE MATCHES,3.403973509933775,1242.450331125828,2.523243243243243,496.0,139.0,163.0,4713.6
22956,36 FOIL HEART CAKE CASES,4.0364238410596025,1473.294701986755,2.059442060085837,598.0,102.0,130.0,4699.370000000001
82599,FANNY'S REST STOPMETAL SIGN,3.827814569536424,1397.1523178807947,2.0840111420612817,579.0,34.0,61.0,4695.3
23052,RECYCLED ACAPULCO MAT TURQUOISE,0.945364238410596,345.0579470198675,8.246380090497738,145.0,9.0,16.0,4694.75
21056,DOCTOR'S BAG SOFT TOY,0.8692052980132451,317.25993377483445,9.227988826815642,131.0,26.0,32.0,4681.63
37446,MINI CAKE STAND WITH HANGING CAKES,5.788079470198675,2112.6490066225165,1.4208860759493671,862.0,74.0,115.0,4677.4
22244,3 HOOK HANGER MAGIC GARDEN,4.3427152317880795,1585.091059602649,1.9202127659574468,642.0,168.0,198.0,4672.049999999999
23295,SET OF 12 MINI LOAF BAKING CASES,9.862582781456954,3599.842715231788,0.8245753424657534,1477.0,157.0,226.0,4670.63
20682,RED RETROSPOT CHILDRENS UMBRELLA,2.4205298013245033,883.4933774834437,3.2912734082397,366.0,32.0,49.0,4670.16
22412,METAL SIGN NEIGHBOURHOOD WITCH ,3.7847682119205297,1381.4403973509934,2.0911858974358974,575.0,55.0,81.0,4661.1
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,6.6158940397351,2414.801324503311,1.238125,988.0,132.0,178.0,4659.84
20978,36 PENCILS TUBE SKULLS,6.27317880794702,2289.7102649006624,1.2471782178217823,958.0,56.0,100.0,4654.17
22434,BALLOON PUMP WITH 10 BALLOONS,4.173841059602649,1523.451986754967,1.9469402985074626,625.0,88.0,117.0,4654.13
22442,GROW YOUR OWN FLOWERS SET OF 3,1.4205298013245033,518.4933774834437,7.1531515151515155,190.0,107.0,117.0,4653.66
21577,SAVE THE PLANET COTTON TOTE BAG,3.6589403973509933,1335.5132450331125,2.2349397590361444,547.0,66.0,92.0,4648.5
22998,TRAVEL CARD WALLET KEEP CALM,19.27980132450331,7037.127483443708,0.42781818181818176,2868.0,295.0,430.0,4641.32
22509,SEWING BOX RETROSPOT DESIGN ,0.6158940397350994,224.80132450331126,14.400867052023122,88.0,10.0,14.0,4640.4
22115,METAL SIGN EMPIRE TEA,4.485099337748345,1637.061258278146,2.1777903682719546,613.0,85.0,116.0,4639.530000000001
23314,VINTAGE CHRISTMAS TABLECLOTH,0.6473509933774835,236.28311258278146,12.439714285714286,97.0,42.0,47.0,4638.52
22175,PINK OWL SOFT TOY,2.73841059602649,999.5198675496688,2.9367340067340066,413.0,50.0,69.0,4622.68
84270,ASSTD DESIGN BUBBLE GUM RING,37.102649006622514,13542.466887417217,0.20935064935064934,5687.0,476.0,736.0,4622.099999999999
22688,DOORMAT PEACE ON EARTH BLUE,1.4172185430463575,517.2847682119206,7.836705882352941,182.0,283.0,293.0,4621.360000000001
21896,POTTING SHED TWINE,3.802980132450331,1388.0877483443708,2.0918340611353714,576.0,161.0,188.0,4618.08
23165,LARGE CERAMIC TOP STORAGE JAR,4.8841059602649,1782.6986754966886,1.6319819819819819,739.0,84.0,118.0,4617.9
22472,TV DINNER TRAY DOLLY GIRL,1.7268211920529801,630.2897350993377,4.844108910891089,255.0,67.0,79.0,4614.57
21407,BROWN CHECK CAT DOORSTOP ,1.8675496688741722,681.6556291390729,4.216012084592145,284.0,19.0,32.0,4606.25
23558,LANDMARK FRAME LONDON BRIDGE ,0.6788079470198676,247.76490066225168,12.401063829787235,100.0,190.0,195.0,4604.2
22691,DOORMAT WELCOME SUNRISE,1.1887417218543046,433.89072847682115,7.752857142857143,167.0,56.0,64.0,4602.26
22562,MONSTERS STENCIL CRAFT,6.5198675496688745,2379.7516556291393,1.2526575342465753,975.0,157.0,203.0,4600.54
21544,SKULLS  WATER TRANSFER TATTOOS ,9.519867549668874,3474.751655629139,0.8446091644204851,1434.0,160.0,227.0,4599.5
22128,PARTY CONES CANDY ASSORTED,6.402317880794702,2336.8460264900664,1.240904255319149,970.0,149.0,194.0,4588.65
85049G,CHOCOLATE BOX RIBBONS ,6.22682119205298,2272.7897350993376,1.2607822410147993,949.0,66.0,110.0,4570.5
21116,OWL DOORSTOP,1.5794701986754967,576.5066225165563,4.94085020242915,242.0,27.0,38.0,4569.54
23234,BISCUIT TIN VINTAGE CHRISTMAS,2.7019867549668874,986.225165562914,2.926051502145923,411.0,65.0,84.0,4567.38
22073,RED RETROSPOT STORAGE JAR,2.076158940397351,757.7980132450332,3.7211999999999996,319.0,22.0,37.0,4566.42
23159,SET OF 5 PANCAKE DAY MAGNETS,3.7334437086092715,1362.7069536423842,2.0822448979591837,572.0,83.0,109.0,4562.7300000000005
22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",4.804635761589404,1753.6920529801325,1.635781990521327,732.0,90.0,124.0,4560.3
